Region code,Region name,Local authority code,Local authority name,,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons,Persons
,,,,,All categories: Religion,Christian,Buddhist,Hindu,Jewish,Muslim (Islam),Sikh,Other religion: Total,Other religion: Animism,Other religion: Baha'i,Other religion: Believe in God,Other religion: Brahma Kumari,Other religion: Chinese Religion,Other religion: Church of All Religion,Other religion: Confucianist,Other religion: Deist,Other religion: Druid,Other religion: Druze,Other religion: Eckankar,Other religion: Heathen,Other religion: Jain,Other religion: Mixed Religion,Other religion: Mysticism,Other religion: Native American Church,Other religion: New Age,Other religion: Occult,Other religion: Own Belief System,Other religion: Pagan,Other religion: Pantheism,Other religion: Rastafarian,Other religion: Ravidassia,Other religion: Reconstructionist,Other religion: Satanism,Other religion: Scientology,Other religion: Shamanism,Other religion: Shintoism,Other religion: Spiritual,Other religion: Spiritualist,Other religion: Taoist,Other religion: Theism,Other religion: Thelemite,Other religion: Traditional African Religion,Other religion: Unification Church,Other religion: Universalist,Other religion: Vodun,Other religion: Wicca,Other religion: Witchcraft,Other religion: Zoroastrian,Other religion: Other religions,No religion: Total,No religion: No religion,No religion: Agnostic,No religion: Atheist,No religion: Free Thinker,No religion: Heavy Metal,No religion: Humanist,No religion: Jedi Knight,No religion: Realist,Religion not stated
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E12000008,SOUTH EAST,E06000036,Bracknell Forest UA,,"113,205","68,524",825,"1,824",176,"1,276",455,490,4,14,8,0,0,0,0,2,15,0,0,5,21,54,0,2,1,0,7,134,7,8,0,0,7,3,3,1,27,81,10,2,0,1,0,1,0,34,0,12,26,"32,184","31,484",60,71,0,4,36,527,2,"7,451"
E12000008,SOUTH EAST,E06000043,Brighton and Hove UA,,"273,369","117,276","2,742","1,792","2,670","6,095",342,"2,409",16,78,24,4,1,12,2,15,28,8,4,18,37,323,6,1,7,23,30,577,37,79,0,1,23,33,8,12,268,328,87,9,10,3,0,19,13,84,13,25,143,"115,954","112,122",435,478,4,88,183,"2,636",8,"24,089"
E12000008,SOUTH EAST,E06000046,Isle of Wight UA,,"138,265","83,671",459,312,124,524,45,905,1,11,8,0,0,3,0,6,25,0,0,13,0,78,1,1,2,0,7,340,8,16,0,1,5,2,6,4,55,216,3,4,0,1,0,4,0,40,2,2,40,"40,950","39,960",86,68,4,17,49,766,0,"11,275"
E12000008,SOUTH EAST,E06000035,Medway UA,,"263,925","152,637",937,"2,756",208,"5,169","3,846","1,392",3,30,7,0,0,1,1,4,24,4,0,18,16,81,2,1,3,3,2,387,6,19,269,1,14,2,3,6,67,240,19,3,0,1,2,5,1,88,5,4,50,"78,995","77,589",121,122,2,27,65,"1,068",1,"17,985"
E12000008,SOUTH EAST,E06000042,Milton Keynes UA,,"248,821","131,352","1,246","6,918",427,"11,913","1,372","1,216",2,15,12,0,0,3,0,1,23,0,7,8,99,100,1,2,2,12,12,345,7,38,7,5,8,2,0,5,78,183,21,7,0,6,9,4,0,72,12,31,77,"77,939","76,398",161,149,1,19,107,"1,103",1,"16,438"
E12000008,SOUTH EAST,E06000044,Portsmouth UA,,"205,056","106,999","1,162","1,282",235,"7,162",468,"1,050",1,16,6,0,0,0,1,2,19,1,2,9,18,104,0,0,6,2,16,305,5,42,5,0,7,10,1,4,56,231,23,6,0,3,1,2,3,61,10,17,55,"71,826","70,209",183,147,2,40,49,"1,195",1,"14,872"
E12000008,SOUTH EAST,E06000038,Reading UA,,"155,698","77,848","1,876","5,661",355,"11,007",947,701,3,19,9,4,0,3,0,11,9,3,1,8,52,74,1,1,0,0,7,146,11,22,4,2,8,1,1,6,38,130,11,3,0,3,0,2,0,39,5,12,52,"45,931","44,903",146,143,1,28,56,648,6,"11,372"
E12000008,SOUTH EAST,E06000039,Slough UA,,"140,205","57,726",743,"8,643",87,"32,655","14,889",482,0,21,5,16,0,1,0,0,4,0,7,1,39,39,0,0,0,1,2,61,0,18,74,0,5,1,0,0,23,62,5,2,0,3,0,0,0,20,3,21,48,"17,024","16,637",40,42,0,9,15,281,0,"7,956"
E12000008,SOUTH EAST,E06000045,Southampton UA,,"236,882","122,018","1,331","2,482",254,"9,903","3,476","1,329",2,21,15,0,0,2,3,12,18,1,1,8,24,78,1,1,1,6,14,326,15,48,37,0,18,23,5,10,64,347,26,6,0,0,0,3,1,94,6,20,72,"79,379","77,407",226,224,1,57,75,"1,388",1,"16,710"
E12000008,SOUTH EAST,E06000037,West Berkshire UA,,"153,822","97,896",495,"1,106",212,"1,218",236,607,0,17,5,2,0,0,0,2,16,0,0,1,4,92,0,0,1,1,5,169,11,7,0,0,4,0,2,1,41,117,14,3,1,6,0,3,0,34,4,7,37,"41,042","40,151",91,94,1,18,44,642,1,"11,010"
E12000008,SOUTH EAST,E06000040,Windsor and Maidenhead UA,,"144,560","90,051",780,"2,660",475,"5,684","2,941",513,0,17,3,2,0,1,0,4,7,2,5,4,40,64,0,0,0,3,5,82,3,9,17,2,4,1,0,9,45,92,5,1,0,1,0,4,0,17,6,28,30,"31,353","30,652",79,69,7,21,36,487,2,"10,103"
E12000008,SOUTH EAST,E06000041,Wokingham UA,,"154,380","91,905",572,"3,183",508,"4,352","2,043",454,0,40,7,2,0,0,0,5,4,0,2,2,30,59,0,0,1,1,4,94,9,10,15,0,2,1,2,2,38,77,5,2,0,1,0,0,0,15,1,9,14,"40,143","39,286",90,92,1,12,50,609,3,"11,220"
E12000008,SOUTH EAST,E07000004,Aylesbury Vale,,"174,137","107,432",657,"1,350",321,"6,783",238,588,1,16,9,0,0,0,0,4,20,1,0,5,8,77,0,1,2,1,6,168,5,20,7,0,1,1,2,2,38,95,18,0,2,2,0,0,2,33,1,12,28,"44,520","43,647",96,72,1,4,55,645,0,"12,248"
E12000008,SOUTH EAST,E07000005,Chiltern,,"92,635","58,553",327,"1,206",507,"2,311",489,343,0,7,4,0,0,2,0,3,5,0,0,2,32,49,1,0,0,1,2,95,3,1,0,0,3,1,0,4,21,49,10,0,0,1,0,6,0,9,1,10,21,"21,818","21,406",57,41,0,18,33,263,0,"7,081"
E12000008,SOUTH EAST,E07000006,South Bucks,,"66,867","41,637",310,"1,685",289,"1,665","3,163",228,0,25,0,0,0,0,0,1,2,0,2,1,28,22,0,0,1,0,4,45,3,2,9,1,1,1,0,1,8,33,0,0,0,0,0,0,0,4,1,12,21,"13,270","13,034",34,23,0,10,10,159,0,"4,620"
E12000008,SOUTH EAST,E07000007,Wycombe,,"171,644","98,182",913,"2,003",394,"15,022",767,644,8,27,8,0,0,0,0,7,18,0,0,9,8,81,1,0,2,0,5,152,8,24,6,0,6,4,3,11,47,92,11,2,0,10,0,5,0,35,3,13,38,"41,582","40,687",108,83,1,21,44,637,1,"12,137"
E12000008,SOUTH EAST,E07000061,Eastbourne,,"99,412","59,232",482,429,211,"1,458",53,586,2,14,3,1,0,3,0,5,9,0,2,12,4,73,0,0,2,0,4,194,8,5,0,0,4,5,0,10,36,86,14,3,0,0,0,3,0,29,3,9,43,"28,995","28,408",78,62,4,5,32,406,0,"7,966"
E12000008,SOUTH EAST,E07000062,Hastings,,"90,254","46,832",475,423,142,"1,159",38,668,2,11,8,0,0,0,0,4,13,0,7,1,4,85,1,3,6,2,9,237,3,16,0,4,8,6,1,0,36,117,15,4,5,1,0,3,0,25,6,2,23,"33,066","32,322",93,80,0,17,32,522,0,"7,451"
E12000008,SOUTH EAST,E07000063,Lewes,,"97,502","55,572",489,257,320,558,42,603,8,13,0,1,0,1,0,3,22,0,0,3,4,122,0,0,0,0,5,140,13,12,0,1,1,7,1,1,45,119,12,3,0,1,0,3,1,29,10,1,21,"31,641","30,898",76,92,2,4,66,503,0,"8,020"
E12000008,SOUTH EAST,E07000064,Rother,,"90,588","58,706",290,171,170,460,12,525,1,7,4,0,2,0,0,5,7,0,7,2,0,94,1,1,3,0,2,162,1,3,0,0,7,28,0,2,35,79,15,0,2,1,5,5,0,26,0,3,15,"22,864","22,427",54,35,0,8,32,307,1,"7,390"
E12000008,SOUTH EAST,E07000065,Wealden,,"148,915","95,317",454,221,231,566,33,"1,126",2,12,6,1,0,2,1,2,26,0,1,6,1,181,0,0,2,0,9,202,9,2,0,6,5,361,1,2,85,103,13,5,0,0,0,9,0,31,2,9,29,"39,157","38,419",95,71,3,10,49,510,0,"11,810"
E12000008,SOUTH EAST,E07000084,Basingstoke and Deane,,"167,799","100,482",872,"1,994",172,"1,464",329,638,5,5,8,0,0,1,2,2,25,0,0,8,5,60,0,1,1,0,7,186,5,9,0,0,4,2,6,2,30,140,14,2,2,0,0,5,0,51,11,3,36,"49,770","48,776",92,96,2,7,42,755,0,"12,078"
E12000008,SOUTH EAST,E07000085,East Hampshire,,"115,608","74,744",393,278,166,421,50,506,0,1,4,0,0,3,0,4,19,0,0,3,4,120,1,0,1,1,5,137,9,6,0,0,7,1,0,1,34,51,7,1,0,1,2,2,1,39,5,1,35,"30,380","29,639",95,88,0,8,42,506,2,"8,670"
E12000008,SOUTH EAST,E07000086,Eastleigh,,"125,199","77,485",356,820,92,975,854,498,0,18,1,0,0,1,0,0,12,0,0,2,2,43,0,0,0,2,4,114,2,7,46,1,4,6,2,0,24,132,6,4,0,2,0,3,0,24,2,5,29,"35,639","34,910",64,65,1,10,40,549,0,"8,480"
E12000008,SOUTH EAST,E07000087,Fareham,,"111,581","71,158",274,299,63,538,79,508,1,11,3,0,0,1,0,0,9,1,0,3,2,90,0,0,0,1,4,156,2,12,0,0,4,0,1,3,26,108,8,0,0,0,0,2,0,31,6,0,23,"30,578","29,938",80,61,1,22,23,453,0,"8,084"
E12000008,SOUTH EAST,E07000088,Gosport,,"82,622","48,616",198,189,37,452,38,427,0,1,1,0,0,2,0,2,11,0,0,0,1,48,0,0,1,0,1,116,4,6,0,0,2,0,2,1,34,122,6,0,1,0,0,1,2,43,3,1,15,"27,114","26,582",68,44,0,3,22,394,1,"5,551"
E12000008,SOUTH EAST,E07000089,Hart,,"91,033","58,817",466,720,101,509,199,292,1,15,4,0,0,0,0,3,9,1,0,1,5,25,0,0,0,0,4,57,6,4,1,0,1,3,0,3,20,76,2,1,0,0,0,0,0,24,0,6,20,"23,504","23,003",53,49,1,10,25,363,0,"6,425"
E12000008,SOUTH EAST,E07000090,Havant,,"120,684","71,475",267,233,81,570,60,563,0,3,3,0,1,0,0,4,12,0,0,2,1,79,0,0,2,0,4,158,0,5,0,1,3,3,0,4,34,160,8,0,1,2,2,1,0,43,3,4,20,"38,925","38,312",51,56,3,9,37,457,0,"8,510"
E12000008,SOUTH EAST,E07000091,New Forest,,"176,462","115,021",429,217,220,485,79,911,1,9,6,0,0,0,0,3,23,0,1,5,2,123,2,2,0,1,9,261,13,13,0,0,3,6,2,6,72,231,8,4,0,0,5,6,1,51,4,3,35,"45,374","44,359",113,80,2,16,66,737,1,"13,726"
E12000008,SOUTH EAST,E07000092,Rushmoor,,"93,807","54,206","3,092","3,222",65,"1,356",183,367,4,0,1,0,0,0,0,1,9,0,0,5,2,38,0,0,2,2,4,111,1,11,2,0,1,7,1,0,22,70,9,1,0,0,3,2,0,41,3,3,11,"24,773","24,154",52,55,0,9,16,485,2,"6,543"
E12000008,SOUTH EAST,E07000093,Test Valley,,"116,398","76,446",333,496,114,671,395,496,0,5,6,0,0,0,1,2,19,0,1,7,6,49,0,1,3,0,4,166,4,2,0,1,3,3,1,0,31,129,10,0,0,0,0,0,1,19,6,2,14,"29,195","28,603",72,61,2,3,31,422,1,"8,252"
E12000008,SOUTH EAST,E07000094,Winchester,,"116,595","73,729",566,460,175,558,123,488,1,4,3,0,0,1,0,5,10,1,0,13,8,76,2,0,1,0,5,151,4,13,1,0,2,4,3,6,32,80,9,1,0,0,0,2,0,14,3,3,30,"31,808","30,979",120,95,3,15,55,539,2,"8,688"
E12000008,SOUTH EAST,E07000105,Ashford,,"117,956","74,253",803,"1,282",116,"1,019",95,432,1,9,1,0,1,0,0,2,5,0,0,1,14,37,0,0,1,0,1,159,5,12,0,0,1,0,0,0,26,72,11,2,0,0,6,2,1,25,1,11,25,"30,984","30,422",51,48,4,9,31,418,1,"8,972"
E12000008,SOUTH EAST,E07000106,Canterbury,,"151,145","91,122",880,"1,055",267,"1,838",245,760,3,17,7,0,0,2,0,3,18,0,1,11,19,67,1,6,4,3,8,230,11,19,2,0,1,13,5,4,43,141,22,9,2,0,1,2,0,39,2,9,35,"43,117","42,033",155,111,3,25,64,724,2,"11,861"
E12000008,SOUTH EAST,E07000107,Dartford,,"97,365","59,045",382,"1,547",86,"1,566","1,543",319,0,1,3,0,0,0,0,2,5,0,0,6,12,31,0,2,1,1,5,122,4,5,0,0,3,0,2,0,18,54,3,0,0,5,0,0,0,13,2,4,15,"26,486","26,014",51,43,2,9,12,355,0,"6,391"
E12000008,SOUTH EAST,E07000108,Dover,,"111,674","71,541",523,682,97,521,50,525,0,1,11,0,3,0,0,3,17,1,0,7,8,68,0,0,2,1,10,174,7,4,5,0,2,3,0,3,31,86,3,2,2,1,8,1,1,28,2,3,27,"29,047","28,439",55,47,0,5,39,462,0,"8,688"
E12000008,SOUTH EAST,E07000109,Gravesham,,"101,720","61,891",333,942,54,"1,894","7,743",606,1,13,2,0,0,1,1,1,10,0,0,2,6,33,0,0,1,0,4,101,3,7,229,0,0,4,2,2,35,97,10,0,0,0,0,2,0,23,2,3,11,"21,862","21,451",35,44,0,6,11,315,0,"6,395"
E12000008,SOUTH EAST,E07000110,Maidstone,,"155,143","97,578",901,"1,492",163,"1,685",176,612,2,8,7,0,0,1,0,5,14,0,0,5,9,60,1,1,0,4,1,184,12,19,0,0,7,8,2,1,34,119,7,1,0,0,5,1,0,43,4,4,43,"41,493","40,655",79,73,2,14,41,627,2,"11,043"
E12000008,SOUTH EAST,E07000111,Sevenoaks,,"114,893","75,169",367,385,196,600,180,348,0,5,2,0,0,0,0,2,12,0,0,3,1,56,0,0,0,0,1,86,6,11,1,1,3,9,1,3,22,66,7,2,0,2,0,1,0,17,4,7,17,"28,939","28,399",60,40,1,7,41,390,1,"8,709"
E12000008,SOUTH EAST,E07000112,Shepway,,"107,969","67,296",962,"1,551",78,796,34,506,0,6,11,0,0,0,0,3,14,0,1,6,2,36,1,0,2,1,3,153,5,9,0,1,6,2,0,0,33,130,6,5,0,1,1,3,0,37,7,1,20,"28,575","27,928",57,66,2,9,42,471,0,"8,171"
E12000008,SOUTH EAST,E07000113,Swale,,"135,835","85,535",275,368,93,792,158,499,1,1,3,1,0,0,0,1,10,0,0,9,1,38,0,0,0,0,6,208,2,6,0,1,4,1,0,0,29,96,7,1,0,1,0,4,2,39,5,1,21,"39,087","38,413",46,71,3,6,38,510,0,"9,028"
E12000008,SOUTH EAST,E07000114,Thanet,,"134,186","82,447",491,639,273,"1,230",94,690,3,26,9,0,0,2,1,4,19,3,1,3,0,55,2,1,4,2,3,191,4,4,0,0,9,3,2,11,51,141,9,0,1,0,0,3,2,67,8,3,43,"38,383","37,664",68,51,1,11,48,538,2,"9,939"
E12000008,SOUTH EAST,E07000115,Tonbridge and Malling,,"120,805","76,920",441,539,122,750,169,412,3,9,4,0,0,1,0,3,8,0,1,3,6,54,1,1,2,1,5,109,5,12,0,0,1,1,0,0,41,80,7,5,0,0,0,1,0,23,0,1,24,"32,996","32,431",68,45,2,3,41,405,1,"8,456"
E12000008,SOUTH EAST,E07000116,Tunbridge Wells,,"115,049","72,403",444,461,232,"1,241",58,436,4,8,4,2,0,1,0,4,4,0,0,12,3,74,0,0,2,0,3,128,11,15,0,0,2,1,2,5,33,51,12,0,0,1,0,6,0,21,2,4,21,"30,622","29,954",105,67,2,4,32,455,3,"9,152"
E12000008,SOUTH EAST,E07000177,Cherwell,,"141,868","90,564",563,575,164,"3,196",438,563,3,12,7,23,0,0,1,5,13,0,0,2,6,69,0,1,1,0,4,148,2,21,0,2,1,5,2,4,42,98,14,2,1,1,0,5,2,33,4,2,27,"36,066","35,363",69,72,2,13,45,502,0,"9,739"
E12000008,SOUTH EAST,E07000178,Oxford,,"151,906","72,924","1,431","2,044","1,072","10,320",434,796,8,39,17,4,0,1,1,9,9,0,0,11,35,75,1,0,4,6,9,171,9,47,2,0,5,6,4,9,57,65,25,10,2,4,0,9,1,23,7,24,87,"50,274","48,954",243,237,1,37,91,709,2,"12,611"
E12000008,SOUTH EAST,E07000179,South Oxfordshire,,"134,257","85,292",467,472,281,710,106,505,8,12,6,16,2,1,2,1,15,1,2,3,7,84,0,0,1,1,9,132,0,15,1,1,6,1,1,1,45,71,7,1,0,0,0,3,1,19,4,5,20,"36,398","35,653",96,87,1,14,69,476,2,"10,026"
E12000008,SOUTH EAST,E07000180,Vale of White Horse,,"120,988","76,589",462,566,196,"1,073",177,433,1,27,7,1,0,1,0,4,9,0,0,7,5,51,0,0,0,3,2,118,5,10,1,0,7,0,1,1,26,69,7,0,0,0,0,9,2,22,1,0,36,"32,505","31,863",106,80,1,13,44,398,0,"8,987"
E12000008,SOUTH EAST,E07000181,West Oxfordshire,,"104,779","68,537",334,221,180,435,37,419,1,11,5,0,0,5,0,0,14,0,0,4,1,53,0,0,5,2,4,127,8,3,0,2,3,1,0,0,33,83,5,0,0,0,0,5,0,21,3,4,16,"27,101","26,568",68,60,3,10,54,337,1,"7,515"
E12000008,SOUTH EAST,E07000207,Elmbridge,,"130,875","83,973",685,"1,593",795,"2,406",523,444,0,43,13,0,0,1,0,5,9,8,2,2,25,69,0,0,1,1,5,58,2,6,0,1,2,3,2,3,36,59,7,3,0,0,0,1,0,11,3,37,26,"30,606","29,956",83,63,1,8,57,438,0,"9,850"
E12000008,SOUTH EAST,E07000208,Epsom and Ewell,,"75,102","46,222",480,"1,913",239,"2,277",125,265,1,32,2,0,0,0,0,2,5,0,0,3,18,43,1,0,2,0,2,43,1,6,0,0,2,2,1,1,18,29,5,0,1,0,0,0,0,12,0,11,22,"18,254","17,930",40,46,0,2,15,221,0,"5,327"
E12000008,SOUTH EAST,E07000209,Guildford,,"137,183","82,621",842,"1,301",322,"2,713",206,469,0,18,8,0,0,0,0,3,11,4,0,1,13,70,0,0,1,1,4,96,3,11,0,1,3,8,4,9,44,65,11,4,0,2,1,1,0,25,2,13,32,"38,108","37,212",115,88,1,23,74,594,1,"10,601"
E12000008,SOUTH EAST,E07000210,Mole Valley,,"85,375","54,926",330,564,212,669,85,333,0,4,3,1,0,0,0,2,4,0,3,2,0,80,5,0,1,0,5,75,4,9,0,0,2,3,2,5,34,25,6,3,0,1,0,1,0,18,0,13,22,"21,514","21,067",64,43,1,6,27,304,2,"6,742"
E12000008,SOUTH EAST,E07000211,Reigate and Banstead,,"137,835","85,325",618,"1,880",294,"2,637",205,480,0,14,4,0,0,1,0,4,11,0,1,2,27,77,0,0,2,1,6,78,3,9,3,2,4,11,1,2,46,70,6,0,1,3,0,2,1,41,3,18,26,"36,262","35,588",97,64,1,14,43,455,0,"10,134"
E12000008,SOUTH EAST,E07000212,Runnymede,,"80,510","51,037",505,"1,181",251,"1,556",551,321,0,8,5,0,0,1,1,2,8,0,0,4,9,37,0,0,1,0,2,79,3,7,9,2,3,3,0,3,18,36,8,5,0,0,0,2,0,25,2,11,27,"19,297","18,821",51,45,3,12,23,342,0,"5,811"
E12000008,SOUTH EAST,E07000213,Spelthorne,,"95,598","60,954",420,"2,332",206,"1,808","1,325",347,1,12,6,0,0,0,0,1,7,1,3,1,15,34,0,0,0,0,3,82,7,4,0,4,3,6,1,2,20,51,4,0,0,1,0,3,0,17,3,32,23,"21,511","21,071",40,38,0,7,33,322,0,"6,695"
E12000008,SOUTH EAST,E07000214,Surrey Heath,,"86,144","54,646",736,"1,369",162,"1,607",483,352,0,37,4,0,0,0,0,3,8,0,0,0,25,52,0,0,0,0,1,68,5,6,2,0,5,1,0,3,20,68,7,0,0,0,0,0,1,11,0,12,13,"20,610","20,169",45,38,0,9,26,323,0,"6,179"
E12000008,SOUTH EAST,E07000215,Tandridge,,"82,998","53,841",295,612,132,596,60,263,1,7,5,0,0,0,0,2,4,0,0,2,3,50,0,0,0,0,1,62,3,8,0,0,3,19,0,1,16,44,0,1,0,0,0,0,0,19,0,2,10,"20,976","20,607",37,30,0,8,17,275,2,"6,223"
E12000008,SOUTH EAST,E07000216,Waverley,,"121,572","79,220",432,321,228,786,69,525,2,12,4,0,1,0,0,6,8,0,0,4,4,101,0,0,2,1,7,140,11,11,0,0,6,5,1,1,47,55,20,5,0,0,0,3,0,20,8,20,20,"30,745","29,964",87,95,0,10,52,536,1,"9,246"
E12000008,SOUTH EAST,E07000217,Woking,,"99,198","58,345",676,"1,952",214,"7,323",151,338,0,11,5,0,0,0,0,0,6,9,0,2,15,43,0,1,1,0,4,68,8,7,0,1,2,2,0,5,19,52,10,3,0,2,0,1,0,28,0,13,20,"22,931","22,419",72,65,0,0,28,346,1,"7,268"
E12000008,SOUTH EAST,E07000223,Adur,,"61,182","35,829",211,138,221,611,30,346,0,8,5,0,0,0,0,3,9,0,0,3,1,63,0,0,2,0,8,85,3,4,0,0,1,2,0,0,22,70,8,2,0,0,0,0,0,23,4,2,18,"19,162","18,690",53,28,0,11,20,360,0,"4,634"
E12000008,SOUTH EAST,E07000224,Arun,,"149,518","97,618",425,306,243,806,45,689,2,13,4,0,0,0,0,8,10,0,0,8,2,88,1,2,0,0,0,163,6,5,0,1,4,6,3,0,64,201,6,1,0,1,0,5,0,42,6,1,36,"37,829","37,089",97,61,0,10,48,524,0,"11,557"
E12000008,SOUTH EAST,E07000225,Chichester,,"113,794","75,248",492,276,163,419,31,516,0,13,9,0,0,0,1,2,16,0,0,4,4,99,1,0,2,3,2,128,6,7,0,0,6,3,2,2,42,94,13,4,0,0,0,3,0,32,0,2,16,"27,947","27,273",87,73,1,15,58,440,0,"8,702"
E12000008,SOUTH EAST,E07000226,Crawley,,"106,597","57,782",401,"4,892",98,"7,681",729,448,0,11,2,4,0,0,0,1,9,0,0,9,56,38,0,0,0,1,2,105,2,19,0,0,4,17,1,0,20,84,5,0,0,0,0,0,0,27,3,17,11,"27,756","27,223",49,35,0,7,19,422,1,"6,810"
E12000008,SOUTH EAST,E07000227,Horsham,,"131,301","83,316",420,355,199,673,92,532,3,14,0,1,0,0,0,3,12,0,1,5,4,94,1,0,2,0,5,159,5,9,0,4,4,7,0,4,46,76,9,1,0,1,0,2,0,28,4,9,19,"35,355","34,591",77,74,5,17,63,528,0,"10,359"
E12000008,SOUTH EAST,E07000228,Mid Sussex,,"139,860","87,757",508,855,283,"1,130",88,924,2,20,8,0,0,0,0,4,14,0,0,0,12,90,1,1,4,1,8,152,3,9,0,0,5,380,5,0,47,67,8,2,0,0,4,1,2,32,3,9,30,"37,218","36,424",97,72,5,13,55,548,4,"11,097"
E12000008,SOUTH EAST,E07000229,Worthing,,"104,640","60,817",600,546,227,"1,348",122,666,0,11,1,2,1,1,1,2,14,1,1,1,6,95,0,0,2,2,8,181,7,8,0,0,5,2,1,0,47,165,8,0,2,0,0,1,1,52,5,4,28,"31,577","30,859",79,82,2,7,46,501,1,"8,737"
E12000009,SOUTH WEST,E06000022,Bath and North East Somerset UA,,"176,016","99,468",941,535,254,"1,179",140,935,5,29,20,0,1,6,2,4,21,0,2,3,7,155,0,0,4,3,14,237,14,41,3,0,6,8,2,5,77,114,23,8,0,1,4,9,0,39,3,11,54,"57,626","56,455",189,136,1,17,86,742,0,"14,938"
E12000009,SOUTH WEST,E06000028,Bournemouth UA,,"183,491","104,828","1,215","1,292","1,343","3,264",156,"1,216",1,29,12,0,1,3,0,5,14,1,0,8,7,100,2,0,8,5,16,248,12,32,1,0,17,17,1,4,120,358,24,3,3,1,3,8,0,50,4,15,83,"55,911","54,470",138,122,3,24,84,"1,067",3,"14,266"
E12000009,SOUTH WEST,E06000023,"Bristol, City of UA",,"428,234","200,254","2,549","2,712",777,"22,016","2,133","2,793",5,83,80,1,0,4,1,10,47,0,3,21,30,415,1,3,13,15,34,575,44,243,4,5,34,12,17,11,269,376,81,11,4,13,1,9,2,99,7,21,189,"160,218","156,666",506,476,5,61,190,"2,310",4,"34,782"
E12000009,SOUTH WEST,E06000052,Cornwall UA,,"532,273","318,357","1,726",556,389,855,105,"3,609",17,39,30,0,0,2,1,12,78,0,4,21,1,530,4,1,10,5,35,"1,429",42,49,3,2,26,16,17,10,213,532,79,11,2,4,1,13,2,186,25,10,147,"161,320","158,104",439,309,4,63,224,"2,169",8,"45,356"
E12000009,SOUTH WEST,E06000053,Isles of Scilly UA,,"2,203","1,218",9,1,4,3,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,742,725,1,2,0,0,0,14,0,214
E12000009,SOUTH WEST,E06000024,North Somerset UA,,"202,566","123,545",554,340,157,869,95,939,2,22,4,0,0,0,0,3,36,0,0,6,0,120,0,0,1,0,6,265,7,19,2,0,0,5,2,1,69,245,7,2,0,0,0,4,0,52,4,3,52,"60,867","59,723",141,97,3,24,55,821,3,"15,200"
E12000009,SOUTH WEST,E06000026,Plymouth UA,,"256,384","148,917",881,567,168,"2,078",89,"1,198",4,23,16,1,1,5,2,6,14,1,4,15,4,97,2,3,1,3,14,418,13,49,0,1,17,30,0,3,58,188,38,5,0,1,0,4,0,81,9,6,61,"84,295","82,602",190,165,4,48,57,"1,229",0,"18,191"
E12000009,SOUTH WEST,E06000029,Poole UA,,"147,645","89,243",538,511,404,"1,035",79,717,2,13,11,1,0,1,0,2,16,0,1,3,6,72,0,0,1,2,6,192,5,16,2,0,1,24,2,2,54,185,9,4,0,0,0,1,0,39,11,5,28,"43,922","43,040",85,97,0,20,49,630,1,"11,196"
E12000009,SOUTH WEST,E06000025,South Gloucestershire UA,,"262,767","156,504",708,"1,681",145,"2,176",623,888,2,23,4,0,0,2,0,5,19,0,1,9,10,77,0,0,1,6,10,252,8,22,0,2,9,4,1,6,71,211,22,3,0,0,0,3,3,47,2,1,52,"80,607","79,380",134,116,2,42,61,872,0,"19,435"
E12000009,SOUTH WEST,E06000030,Swindon UA,,"209,156","120,287","1,209","2,597",151,"3,538","1,228","1,061",1,51,7,0,2,3,0,6,25,0,0,23,12,65,1,0,2,4,5,338,6,24,31,2,15,7,3,2,68,198,9,5,1,1,9,3,1,77,3,9,42,"64,780","63,730",87,109,3,13,48,788,2,"14,305"
E12000009,SOUTH WEST,E06000027,Torbay UA,,"130,959","82,924",389,128,109,521,41,702,0,5,4,0,0,1,0,3,18,0,2,3,0,70,0,2,4,0,6,177,7,9,0,1,5,3,3,0,36,246,11,0,0,0,0,6,0,40,4,3,33,"36,035","35,362",71,68,2,8,24,500,0,"10,110"
E12000009,SOUTH WEST,E06000054,Wiltshire UA,,"470,981","301,651","1,621","1,308",384,"2,074",303,"2,417",7,25,21,0,1,6,0,6,90,0,2,26,9,357,0,3,8,5,16,820,30,44,0,2,13,6,3,6,164,462,29,6,2,1,0,11,2,124,14,4,92,"125,045","122,529",295,245,2,53,122,"1,795",4,"36,178"
